raceId,year,round,circuitId,name,resultId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,statusId
344,2010,8,7,Canadian Grand Prix,20503.0,807.0,3.0,10,12.0,13,13,13.0,0.0,69.0,\N,\N,64,9,1:18.912,11.0
344,2010,8,7,Canadian Grand Prix,20504.0,22.0,3.0,9,11.0,14,14,14.0,0.0,69.0,\N,\N,65,10,1:19.175,11.0
344,2010,8,7,Canadian Grand Prix,20505.0,13.0,6.0,7,6.0,15,15,15.0,0.0,69.0,\N,\N,45,7,1:18.325,11.0
344,2010,8,7,Canadian Grand Prix,20506.0,5.0,205.0,19,19.0,16,16,16.0,0.0,68.0,\N,\N,65,18,1:20.654,12.0
344,2010,8,7,Canadian Grand Prix,20507.0,808.0,4.0,12,14.0,17,17,17.0,0.0,68.0,\N,\N,58,12,1:19.453,12.0
344,2010,8,7,Canadian Grand Prix,20508.0,812.0,164.0,20,24.0,18,18,18.0,0.0,66.0,\N,\N,47,21,1:21.884,14.0
344,2010,8,7,Canadian Grand Prix,20509.0,810.0,166.0,25,23.0,19,19,19.0,0.0,65.0,\N,\N,49,22,1:21.937,15.0
344,2010,8,7,Canadian Grand Prix,20510.0,10.0,166.0,24,21.0,\N,R,20.0,0.0,55.0,\N,\N,43,20,1:21.669,26.0
344,2010,8,7,Canadian Grand Prix,20511.0,15.0,205.0,18,20.0,\N,R,21.0,0.0,47.0,\N,\N,38,19,1:20.791,23.0
344,2010,8,7,Canadian Grand Prix,20512.0,37.0,15.0,22,17.0,\N,R,22.0,0.0,31.0,\N,\N,21,17,1:20.574,5.0
344,2010,8,7,Canadian Grand Prix,20513.0,811.0,164.0,21,22.0,\N,R,23.0,0.0,14.0,\N,\N,5,23,1:24.524,9.0
344,2010,8,7,Canadian Grand Prix,20514.0,155.0,15.0,23,18.0,\N,R,24.0,0.0,1.0,\N,\N,\N,\N,\N,3.0
345,2010,9,12,European Grand Prix,20515.0,20.0,9.0,5,1.0,1,1,1.0,25.0,57.0,1:40:29.571,6029571,52,3,1:39.141,1.0
345,2010,9,12,European Grand Prix,20516.0,1.0,1.0,2,3.0,2,2,2.0,18.0,57.0,+5.042,6034613,56,4,1:39.156,1.0
345,2010,9,12,European Grand Prix,20517.0,18.0,1.0,1,7.0,3,3,3.0,15.0,57.0,+12.658,6042229,54,1,1:38.766,1.0
345,2010,9,12,European Grand Prix,20518.0,22.0,3.0,9,9.0,4,4,4.0,12.0,57.0,+25.627,6055198,56,5,1:39.489,1.0
345,2010,9,12,European Grand Prix,20519.0,9.0,4.0,11,6.0,5,5,5.0,10.0,57.0,+27.122,6056693,55,7,1:39.542,1.0
345,2010,9,12,European Grand Prix,20520.0,16.0,10.0,14,13.0,6,6,6.0,8.0,57.0,+30.168,6059739,52,8,1:39.803,1.0
345,2010,9,12,European Grand Prix,20521.0,155.0,15.0,23,18.0,7,7,7.0,6.0,57.0,+30.965,6060536,57,6,1:39.517,1.0
345,2010,9,12,European Grand Prix,20522.0,4.0,6.0,8,4.0,8,8,8.0,4.0,57.0,+32.809,6062380,50,10,1:39.889,1.0
345,2010,9,12,European Grand Prix,20523.0,67.0,5.0,16,11.0,9,9,9.0,2.0,57.0,+36.299,6065870,53,11,1:40.084,1.0
345,2010,9,12,European Grand Prix,20524.0,3.0,131.0,4,12.0,10,10,10.0,1.0,57.0,+44.382,6073953,57,9,1:39.878,1.0
345,2010,9,12,European Grand Prix,20525.0,13.0,6.0,7,5.0,11,11,11.0,0.0,57.0,+46.621,6076192,52,13,1:40.208,1.0
345,2010,9,12,European Grand Prix,20526.0,37.0,15.0,22,16.0,12,12,12.0,0.0,57.0,+47.414,6076985,56,16,1:40.430,1.0
345,2010,9,12,European Grand Prix,20527.0,153.0,5.0,17,17.0,13,13,13.0,0.0,57.0,+48.239,6077810,55,15,1:40.327,1.0
345,2010,9,12,European Grand Prix,20528.0,808.0,4.0,12,10.0,14,14,14.0,0.0,57.0,+48.287,6077858,57,12,1:40.100,1.0
345,2010,9,12,European Grand Prix,20529.0,30.0,131.0,3,15.0,15,15,15.0,0.0,57.0,+48.826,6078397,53,2,1:38.968,1.0
345,2010,9,12,European Grand Prix,20530.0,24.0,10.0,15,14.0,16,16,16.0,0.0,57.0,+50.890,6080461,52,14,1:40.305,1.0
345,2010,9,12,European Grand Prix,20531.0,810.0,166.0,25,21.0,17,17,17.0,0.0,56.0,\N,\N,45,20,1:42.414,11.0
345,2010,9,12,European Grand Prix,20532.0,812.0,164.0,20,23.0,18,18,18.0,0.0,55.0,\N,\N,51,22,1:43.820,12.0
345,2010,9,12,European Grand Prix,20533.0,10.0,166.0,24,22.0,19,19,19.0,0.0,55.0,\N,\N,48,19,1:42.319,12.0
345,2010,9,12,European Grand Prix,20534.0,811.0,164.0,21,24.0,20,20,20.0,0.0,55.0,\N,\N,55,21,1:42.927,12.0
345,2010,9,12,European Grand Prix,20535.0,15.0,205.0,18,19.0,21,21,21.0,0.0,53.0,\N,\N,53,18,1:41.770,14.0
345,2010,9,12,European Grand Prix,20536.0,807.0,3.0,10,8.0,\N,R,22.0,0.0,49.0,\N,\N,46,17,1:40.790,43.0
345,2010,9,12,European Grand Prix,20537.0,5.0,205.0,19,20.0,\N,R,23.0,0.0,8.0,\N,\N,8,24,1:46.130,4.0
345,2010,9,12,European Grand Prix,20538.0,17.0,9.0,6,2.0,\N,R,24.0,0.0,8.0,\N,\N,5,23,1:44.064,4.0
346,2010,10,9,British Grand Prix,20539.0,17.0,9.0,6,2.0,1,1,1.0,25.0,52.0,1:24:38.200,5078200,45,4,1:32.364,1.0
346,2010,10,9,British Grand Prix,20540.0,1.0,1.0,2,4.0,2,2,2.0,18.0,52.0,+1.360,5079560,43,6,1:32.758,1.0
346,2010,10,9,British Grand Prix,20541.0,3.0,131.0,4,5.0,3,3,3.0,15.0,52.0,+21.307,5099507,50,7,1:32.952,1.0
346,2010,10,9,British Grand Prix,20542.0,18.0,1.0,1,14.0,4,4,4.0,12.0,52.0,+21.986,5100186,52,9,1:33.003,1.0
346,2010,10,9,British Grand Prix,20543.0,22.0,3.0,9,8.0,5,5,5.0,10.0,52.0,+31.456,5109656,50,11,1:33.615,1.0
346,2010,10,9,British Grand Prix,20544.0,155.0,15.0,23,12.0,6,6,6.0,8.0,52.0,+32.171,5110371,52,10,1:33.558,1.0
346,2010,10,9,British Grand Prix,20545.0,20.0,9.0,5,1.0,7,7,7.0,6.0,52.0,+36.734,5114934,52,3,1:31.967,1.0
346,2010,10,9,British Grand Prix,20546.0,16.0,10.0,14,11.0,8,8,8.0,4.0,52.0,+40.932,5119132,42,16,1:34.337,1.0
346,2010,10,9,British Grand Prix,20547.0,30.0,131.0,3,10.0,9,9,9.0,2.0,52.0,+41.599,5119799,47,15,1:34.171,1.0
346,2010,10,9,British Grand Prix,20548.0,807.0,3.0,10,13.0,10,10,10.0,1.0,52.0,+42.012,5120212,48,13,1:33.989,1.0
346,2010,10,9,British Grand Prix,20549.0,24.0,10.0,15,20.0,11,11,11.0,0.0,52.0,+42.459,5120659,51,14,1:34.018,1.0
346,2010,10,9,British Grand Prix,20550.0,67.0,5.0,16,16.0,12,12,12.0,0.0,52.0,+47.627,5125827,52,8,1:32.980,1.0
346,2010,10,9,British Grand Prix,20551.0,808.0,4.0,12,15.0,13,13,13.0,0.0,52.0,+59.374,5137574,52,5,1:32.484,1.0
346,2010,10,9,British Grand Prix,20552.0,4.0,6.0,8,3.0,14,14,14.0,0.0,52.0,+1:02.385,5140585,52,1,1:30.874,1.0
346,2010,10,9,British Grand Prix,20553.0,13.0,6.0,7,7.0,15,15,15.0,0.0,52.0,+1:07.489,5145689,52,2,1:31.646,1.0
346,2010,10,9,British Grand Prix,20554.0,15.0,205.0,18,21.0,16,16,16.0,0.0,51.0,\N,\N,44,20,1:36.519,11.0
346,2010,10,9,British Grand Prix,20555.0,5.0,205.0,19,18.0,17,17,17.0,0.0,51.0,\N,\N,48,18,1:36.251,11.0
346,2010,10,9,British Grand Prix,20556.0,10.0,166.0,24,19.0,18,18,18.0,0.0,50.0,\N,\N,49,19,1:36.415,12.0
346,2010,10,9,British Grand Prix,20557.0,812.0,164.0,20,23.0,19,19,19.0,0.0,50.0,\N,\N,40,23,1:38.798,12.0
346,2010,10,9,British Grand Prix,20558.0,29.0,164.0,21,24.0,20,20,20.0,0.0,50.0,\N,\N,50,22,1:38.309,12.0
346,2010,10,9,British Grand Prix,20559.0,153.0,5.0,17,17.0,\N,R,21.0,0.0,44.0,\N,\N,43,12,1:33.748,23.0
346,2010,10,9,British Grand Prix,20560.0,37.0,15.0,22,9.0,\N,R,22.0,0.0,29.0,\N,\N,23,17,1:35.883,4.0
346,2010,10,9,British Grand Prix,20561.0,9.0,4.0,11,6.0,\N,R,23.0,0.0,19.0,\N,\N,12,21,1:36.846,30.0
346,2010,10,9,British Grand Prix,20562.0,810.0,166.0,25,22.0,\N,R,24.0,0.0,9.0,\N,\N,7,24,1:40.641,9.0
347,2010,11,10,German Grand Prix,20563.0,4.0,6.0,8,2.0,1,1,1.0,25.0,67.0,1:27:38.864,5258864,66,2,1:15.880,1.0
347,2010,11,10,German Grand Prix,20564.0,13.0,6.0,7,3.0,2,2,2.0,18.0,67.0,+4.196,5263060,66,3,1:16.097,1.0
347,2010,11,10,German Grand Prix,20565.0,20.0,9.0,5,1.0,3,3,3.0,15.0,67.0,+5.121,5263985,67,1,1:15.824,1.0
347,2010,11,10,German Grand Prix,20566.0,1.0,1.0,2,6.0,4,4,4.0,12.0,67.0,+26.896,5285760,65,5,1:16.503,1.0
347,2010,11,10,German Grand Prix,20567.0,18.0,1.0,1,5.0,5,5,5.0,10.0,67.0,+29.482,5288346,65,4,1:16.451,1.0
347,2010,11,10,German Grand Prix,20568.0,17.0,9.0,6,4.0,6,6,6.0,8.0,67.0,+43.606,5302470,57,9,1:16.678,1.0
347,2010,11,10,German Grand Prix,20569.0,9.0,4.0,11,7.0,7,7,7.0,6.0,66.0,\N,\N,62,16,1:17.166,11.0
347,2010,11,10,German Grand Prix,20570.0,3.0,131.0,4,9.0,8,8,8.0,4.0,66.0,\N,\N,66,8,1:16.609,11.0
347,2010,11,10,German Grand Prix,20571.0,30.0,131.0,3,11.0,9,9,9.0,2.0,66.0,\N,\N,66,14,1:17.088,11.0
347,2010,11,10,German Grand Prix,20572.0,808.0,4.0,12,13.0,10,10,10.0,1.0,66.0,\N,\N,62,17,1:17.198,11.0
347,2010,11,10,German Grand Prix,20573.0,155.0,15.0,23,12.0,11,11,11.0,0.0,66.0,\N,\N,63,15,1:17.100,11.0
347,2010,11,10,German Grand Prix,20574.0,22.0,3.0,9,8.0,12,12,12.0,0.0,66.0,\N,\N,63,13,1:17.029,11.0
347,2010,11,10,German Grand Prix,20575.0,807.0,3.0,10,10.0,13,13,13.0,0.0,66.0,\N,\N,61,11,1:16.836,11.0
347,2010,11,10,German Grand Prix,20576.0,37.0,15.0,22,14.0,14,14,14.0,0.0,66.0,\N,\N,61,6,1:16.527,11.0
347,2010,11,10,German Grand Prix,20577.0,153.0,5.0,17,15.0,15,15,15.0,0.0,66.0,\N,\N,66,12,1:16.971,11.0
347,2010,11,10,German Grand Prix,20578.0,24.0,10.0,15,21.0,16,16,16.0,0.0,65.0,\N,\N,64,7,1:16.596,12.0
347,2010,11,10,German Grand Prix,20579.0,16.0,10.0,14,19.0,17,17,17.0,0.0,65.0,\N,\N,65,10,1:16.687,12.0
347,2010,11,10,German Grand Prix,20580.0,10.0,166.0,24,23.0,18,18,18.0,0.0,64.0,\N,\N,62,18,1:18.211,13.0
347,2010,11,10,German Grand Prix,20581.0,811.0,164.0,21,20.0,19,19,19.0,0.0,63.0,\N,\N,57,21,1:20.861,14.0
347,2010,11,10,German Grand Prix,20582.0,5.0,205.0,19,18.0,\N,R,20.0,0.0,56.0,\N,\N,51,19,1:20.664,4.0
347,2010,11,10,German Grand Prix,20583.0,810.0,166.0,25,24.0,\N,R,21.0,0.0,50.0,\N,\N,49,20,1:20.703,6.0
347,2010,11,10,German Grand Prix,20584.0,29.0,164.0,20,22.0,\N,R,22.0,0.0,19.0,\N,\N,16,22,1:23.541,5.0
347,2010,11,10,German Grand Prix,20585.0,15.0,205.0,18,17.0,\N,R,23.0,0.0,3.0,\N,\N,2,23,2:14.452,6.0
347,2010,11,10,German Grand Prix,20586.0,67.0,5.0,16,16.0,\N,R,24.0,0.0,1.0,\N,\N,\N,\N,\N,4.0
348,2010,12,11,Hungarian Grand Prix,20587.0,17.0,9.0,6,2.0,1,1,1.0,25.0,70.0,1:41:05.571,6065571,46,2,1:22.651,1.0
348,2010,12,11,Hungarian Grand Prix,20588.0,4.0,6.0,8,3.0,2,2,2.0,18.0,70.0,+17.821,6083392,67,4,1:23.195,1.0
348,2010,12,11,Hungarian Grand Prix,20589.0,20.0,9.0,5,1.0,3,3,3.0,15.0,70.0,+19.252,6084823,70,1,1:22.362,1.0
348,2010,12,11,Hungarian Grand Prix,20590.0,13.0,6.0,7,4.0,4,4,4.0,12.0,70.0,+27.474,6093045,69,5,1:23.329,1.0
348,2010,12,11,Hungarian Grand Prix,20591.0,808.0,4.0,12,7.0,5,5,5.0,10.0,70.0,+1:13.192,6138763,61,6,1:23.799,1.0
348,2010,12,11,Hungarian Grand Prix,20592.0,807.0,3.0,10,10.0,6,6,6.0,8.0,70.0,+1:16.723,6142294,66,7,1:24.204,1.0
348,2010,12,11,Hungarian Grand Prix,20593.0,37.0,15.0,22,9.0,7,7,7.0,6.0,69.0,\N,\N,65,10,1:24.342,11.0
348,2010,12,11,Hungarian Grand Prix,20594.0,18.0,1.0,1,11.0,8,8,8.0,4.0,69.0,\N,\N,61,8,1:24.205,11.0
348,2010,12,11,Hungarian Grand Prix,20595.0,155.0,15.0,23,23.0,9,9,9.0,2.0,69.0,\N,\N,68,9,1:24.282,11.0
348,2010,12,11,Hungarian Grand Prix,20596.0,22.0,3.0,9,12.0,10,10,10.0,1.0,69.0,\N,\N,68,3,1:22.811,11.0
348,2010,12,11,Hungarian Grand Prix,20597.0,30.0,131.0,3,14.0,11,11,11.0,0.0,69.0,\N,\N,64,12,1:25.372,11.0
348,2010,12,11,Hungarian Grand Prix,20598.0,67.0,5.0,16,15.0,12,12,12.0,0.0,69.0,\N,\N,58,13,1:25.449,11.0
348,2010,12,11,Hungarian Grand Prix,20599.0,24.0,10.0,15,16.0,13,13,13.0,0.0,69.0,\N,\N,58,11,1:25.358,11.0
348,2010,12,11,Hungarian Grand Prix,20600.0,5.0,205.0,19,19.0,14,14,14.0,0.0,67.0,\N,\N,64,18,1:27.457,13.0
348,2010,12,11,Hungarian Grand Prix,20601.0,15.0,205.0,18,20.0,15,15,15.0,0.0,67.0,\N,\N,58,17,1:27.429,13.0
348,2010,12,11,Hungarian Grand Prix,20602.0,10.0,166.0,24,18.0,16,16,16.0,0.0,67.0,\N,\N,59,19,1:27.674,13.0
348,2010,12,11,Hungarian Grand Prix,20603.0,811.0,164.0,21,22.0,17,17,17.0,0.0,67.0,\N,\N,61,21,1:28.093,13.0
348,2010,12,11,Hungarian Grand Prix,20604.0,810.0,166.0,25,21.0,18,18,18.0,0.0,66.0,\N,\N,62,16,1:27.287,14.0
348,2010,12,11,Hungarian Grand Prix,20605.0,29.0,164.0,20,24.0,19,19,19.0,0.0,66.0,\N,\N,59,23,1:29.278,14.0
348,2010,12,11,Hungarian Grand Prix,20606.0,1.0,1.0,2,5.0,\N,R,20.0,0.0,23.0,\N,\N,22,14,1:26.258,6.0
348,2010,12,11,Hungarian Grand Prix,20607.0,9.0,4.0,11,8.0,\N,R,21.0,0.0,23.0,\N,\N,21,15,1:26.825,31.0
348,2010,12,11,Hungarian Grand Prix,20608.0,3.0,131.0,4,6.0,\N,R,22.0,0.0,15.0,\N,\N,13,20,1:27.954,36.0
348,2010,12,11,Hungarian Grand Prix,20609.0,16.0,10.0,14,13.0,\N,R,23.0,0.0,15.0,\N,\N,12,22,1:28.177,4.0
348,2010,12,11,Hungarian Grand Prix,20610.0,153.0,5.0,17,17.0,\N,R,24.0,0.0,1.0,\N,\N,\N,\N,\N,5.0
349,2010,13,13,Belgian Grand Prix,20611.0,1.0,1.0,2,2.0,1,1,1.0,25.0,44.0,1:29:04.268,5344268,32,1,1:49.069,1.0
349,2010,13,13,Belgian Grand Prix,20612.0,17.0,9.0,6,1.0,2,2,2.0,18.0,44.0,+1.571,5345839,32,2,1:49.395,1.0
349,2010,13,13,Belgian Grand Prix,20613.0,9.0,4.0,11,3.0,3,3,3.0,15.0,44.0,+3.493,5347761,29,3,1:49.807,1.0
349,2010,13,13,Belgian Grand Prix,20614.0,13.0,6.0,7,6.0,4,4,4.0,12.0,44.0,+8.264,5352532,26,4,1:50.111,1.0
349,2010,13,13,Belgian Grand Prix,20615.0,16.0,10.0,14,8.0,5,5,5.0,10.0,44.0,+9.094,5353362,25,5,1:50.477,1.0
349,2010,13,13,Belgian Grand Prix,20616.0,3.0,131.0,4,14.0,6,6,6.0,8.0,44.0,+12.359,5356627,31,10,1:51.688,1.0
349,2010,13,13,Belgian Grand Prix,20617.0,30.0,131.0,3,21.0,7,7,7.0,6.0,44.0,+15.548,5359816,32,13,1:51.914,1.0
349,2010,13,13,Belgian Grand Prix,20618.0,155.0,15.0,23,17.0,8,8,8.0,4.0,44.0,+16.678,5360946,29,11,1:51.749,1.0
349,2010,13,13,Belgian Grand Prix,20619.0,808.0,4.0,12,23.0,9,9,9.0,2.0,44.0,+23.851,5368119,32,7,1:51.175,1.0
349,2010,13,13,Belgian Grand Prix,20620.0,24.0,10.0,15,12.0,10,10,10.0,1.0,44.0,+34.831,5379099,31,14,1:52.267,1.0
349,2010,13,13,Belgian Grand Prix,20621.0,37.0,15.0,22,24.0,11,11,11.0,0.0,44.0,+36.019,5380287,31,15,1:52.537,1.0
349,2010,13,13,Belgian Grand Prix,20622.0,67.0,5.0,16,16.0,12,12,12.0,0.0,44.0,+39.895,5384163,30,17,1:52.966,1.0
349,2010,13,13,Belgian Grand Prix,20623.0,153.0,5.0,17,11.0,13,13,13.0,0.0,44.0,+49.457,5393725,31,9,1:51.576,1.0
349,2010,13,13,Belgian Grand Prix,20624.0,807.0,3.0,10,9.0,14,14,14.0,0.0,43.0,\N,\N,28,12,1:51.864,11.0
349,2010,13,13,Belgian Grand Prix,20625.0,20.0,9.0,5,4.0,15,15,15.0,0.0,43.0,\N,\N,22,6,1:50.868,11.0
349,2010,13,13,Belgian Grand Prix,20626.0,5.0,205.0,19,13.0,16,16,16.0,0.0,43.0,\N,\N,23,22,1:55.797,11.0
349,2010,13,13,Belgian Grand Prix,20627.0,810.0,166.0,25,22.0,17,17,17.0,0.0,43.0,\N,\N,25,21,1:55.705,11.0
349,2010,13,13,Belgian Grand Prix,20628.0,10.0,166.0,24,20.0,18,18,18.0,0.0,43.0,\N,\N,31,19,1:55.268,11.0
349,2010,13,13,Belgian Grand Prix,20629.0,15.0,205.0,18,15.0,19,19,19.0,0.0,43.0,\N,\N,24,18,1:55.103,11.0
349,2010,13,13,Belgian Grand Prix,20630.0,29.0,164.0,20,19.0,20,20,20.0,0.0,42.0,\N,\N,31,20,1:55.484,12.0
349,2010,13,13,Belgian Grand Prix,20631.0,4.0,6.0,8,10.0,\N,R,21.0,0.0,37.0,\N,\N,29,8,1:51.374,3.0
349,2010,13,13,Belgian Grand Prix,20632.0,18.0,1.0,1,5.0,\N,R,22.0,0.0,15.0,\N,\N,6,16,1:52.879,4.0
349,2010,13,13,Belgian Grand Prix,20633.0,811.0,164.0,21,18.0,\N,R,23.0,0.0,5.0,\N,\N,5,23,2:20.201,31.0
349,2010,13,13,Belgian Grand Prix,20634.0,22.0,3.0,9,7.0,\N,R,24.0,0.0,0.0,\N,\N,\N,\N,\N,4.0
350,2010,14,14,Italian Grand Prix,20635.0,4.0,6.0,8,1.0,1,1,1.0,25.0,53.0,1:16:24.572,4584572,52,1,1:24.139,1.0
350,2010,14,14,Italian Grand Prix,20636.0,18.0,1.0,1,2.0,2,2,2.0,18.0,53.0,+2.938,4587510,46,8,1:24.598,1.0
350,2010,14,14,Italian Grand Prix,20637.0,13.0,6.0,7,3.0,3,3,3.0,15.0,53.0,+4.223,4588795,51,6,1:24.575,1.0
350,2010,14,14,Italian Grand Prix,20638.0,20.0,9.0,5,6.0,4,4,4.0,12.0,53.0,+28.196,4612768,50,4,1:24.493,1.0
350,2010,14,14,Italian Grand Prix,20639.0,3.0,131.0,4,7.0,5,5,5.0,10.0,53.0,+29.942,4614514,52,3,1:24.491,1.0
350,2010,14,14,Italian Grand Prix,20640.0,17.0,9.0,6,4.0,6,6,6.0,8.0,53.0,+31.276,4615848,52,2,1:24.278,1.0
350,2010,14,14,Italian Grand Prix,20641.0,807.0,3.0,10,8.0,7,7,7.0,6.0,53.0,+32.812,4617384,52,7,1:24.576,1.0
350,2010,14,14,Italian Grand Prix,20642.0,9.0,4.0,11,9.0,8,8,8.0,4.0,53.0,+34.028,4618600,48,5,1:24.560,1.0
350,2010,14,14,Italian Grand Prix,20643.0,30.0,131.0,3,12.0,9,9,9.0,2.0,53.0,+44.948,4629520,49,11,1:24.947,1.0
350,2010,14,14,Italian Grand Prix,20644.0,22.0,3.0,9,10.0,10,10,10.0,1.0,53.0,+1:04.213,4648785,48,14,1:25.239,1.0
350,2010,14,14,Italian Grand Prix,20645.0,67.0,5.0,16,14.0,11,11,11.0,0.0,53.0,+1:05.056,4649628,51,13,1:25.224,1.0
350,2010,14,14,Italian Grand Prix,20646.0,24.0,10.0,15,19.0,12,12,12.0,0.0,53.0,+1:06.106,4650678,51,12,1:25.102,1.0
350,2010,14,14,Italian Grand Prix,20647.0,808.0,4.0,12,20.0,13,13,13.0,0.0,53.0,+1:18.919,4663491,53,9,1:24.644,1.0
350,2010,14,14,Italian Grand Prix,20648.0,37.0,15.0,22,16.0,14,14,14.0,0.0,52.0,\N,\N,47,16,1:26.325,11.0
350,2010,14,14,Italian Grand Prix,20649.0,153.0,5.0,17,15.0,15,15,15.0,0.0,52.0,\N,\N,51,15,1:25.472,11.0
350,2010,14,14,Italian Grand Prix,20650.0,16.0,10.0,14,11.0,16,16,16.0,0.0,52.0,\N,\N,51,10,1:24.937,11.0
350,2010,14,14,Italian Grand Prix,20651.0,10.0,166.0,24,24.0,17,17,17.0,0.0,51.0,\N,\N,50,17,1:27.765,12.0
350,2010,14,14,Italian Grand Prix,20652.0,5.0,205.0,19,18.0,18,18,18.0,0.0,51.0,\N,\N,50,18,1:27.822,12.0
350,2010,14,14,Italian Grand Prix,20653.0,29.0,164.0,20,23.0,19,19,19.0,0.0,51.0,\N,\N,45,20,1:28.875,12.0
350,2010,14,14,Italian Grand Prix,20654.0,810.0,166.0,25,21.0,20,20,20.0,0.0,50.0,\N,\N,46,19,1:28.171,13.0
350,2010,14,14,Italian Grand Prix,20655.0,15.0,205.0,18,17.0,\N,R,21.0,0.0,46.0,\N,\N,30,21,1:29.017,5.0
350,2010,14,14,Italian Grand Prix,20656.0,811.0,164.0,21,22.0,\N,R,22.0,0.0,11.0,\N,\N,10,22,1:30.880,31.0
350,2010,14,14,Italian Grand Prix,20657.0,1.0,1.0,2,5.0,\N,R,23.0,0.0,0.0,\N,\N,\N,\N,\N,4.0
350,2010,14,14,Italian Grand Prix,20658.0,155.0,15.0,23,13.0,\N,R,24.0,0.0,0.0,\N,\N,\N,\N,\N,6.0
351,2010,15,15,Singapore Grand Prix,20659.0,4.0,6.0,8,1.0,1,1,1.0,25.0,61.0,1:57:53.579,7073579,58,1,1:47.976,1.0
351,2010,15,15,Singapore Grand Prix,20660.0,20.0,9.0,5,2.0,2,2,2.0,18.0,61.0,+0.293,7073872,59,2,1:48.141,1.0
351,2010,15,15,Singapore Grand Prix,20661.0,17.0,9.0,6,5.0,3,3,3.0,15.0,61.0,+29.141,7102720,54,5,1:49.706,1.0
351,2010,15,15,Singapore Grand Prix,20662.0,18.0,1.0,1,4.0,4,4,4.0,12.0,61.0,+30.384,7103963,61,7,1:49.711,1.0
351,2010,15,15,Singapore Grand Prix,20663.0,3.0,131.0,4,7.0,5,5,5.0,10.0,61.0,+49.394,7122973,55,8,1:50.125,1.0
351,2010,15,15,Singapore Grand Prix,20664.0,22.0,3.0,9,6.0,6,6,6.0,8.0,61.0,+56.101,7129680,52,9,1:50.334,1.0
351,2010,15,15,Singapore Grand Prix,20665.0,9.0,4.0,11,8.0,7,7,7.0,6.0,61.0,+1:26.559,7160138,56,3,1:49.255,1.0
351,2010,15,15,Singapore Grand Prix,20666.0,13.0,6.0,7,24.0,8,8,8.0,4.0,61.0,+1:53.297,7186876,45,12,1:52.079,1.0
351,2010,15,15,Singapore Grand Prix,20667.0,16.0,10.0,14,15.0,9,9,9.0,2.0,61.0,+2:02.416,7195995,45,15,1:52.473,1.0
351,2010,15,15,Singapore Grand Prix,20668.0,807.0,3.0,10,17.0,10,10,10.0,1.0,61.0,+2:12.791,7206370,45,13,1:52.213,1.0
351,2010,15,15,Singapore Grand Prix,20669.0,808.0,4.0,12,12.0,11,11,11.0,0.0,60.0,\N,\N,46,11,1:51.903,11.0
351,2010,15,15,Singapore Grand Prix,20670.0,153.0,5.0,17,11.0,12,12,12.0,0.0,60.0,\N,\N,43,14,1:52.333,11.0
351,2010,15,15,Singapore Grand Prix,20671.0,30.0,131.0,3,9.0,13,13,13.0,0.0,60.0,\N,\N,54,4,1:49.680,11.0
351,2010,15,15,Singapore Grand Prix,20672.0,67.0,5.0,16,13.0,14,14,14.0,0.0,60.0,\N,\N,59,6,1:49.710,11.0
351,2010,15,15,Singapore Grand Prix,20673.0,810.0,166.0,25,20.0,15,15,15.0,0.0,59.0,\N,\N,55,17,1:52.513,12.0
351,2010,15,15,Singapore Grand Prix,20674.0,5.0,205.0,19,19.0,16,16,16.0,0.0,58.0,\N,\N,53,18,1:53.051,5.0
351,2010,15,15,Singapore Grand Prix,20675.0,10.0,166.0,24,18.0,\N,R,17.0,0.0,49.0,\N,\N,38,19,1:53.559,9.0
351,2010,15,15,Singapore Grand Prix,20676.0,2.0,15.0,22,14.0,\N,R,18.0,0.0,36.0,\N,\N,29,16,1:52.475,4.0
351,2010,15,15,Singapore Grand Prix,20677.0,1.0,1.0,2,3.0,\N,R,19.0,0.0,35.0,\N,\N,31,10,1:50.750,4.0
351,2010,15,15,Singapore Grand Prix,20678.0,32.0,164.0,20,22.0,\N,R,20.0,0.0,31.0,\N,\N,23,22,1:57.766,9.0
351,2010,15,15,Singapore Grand Prix,20679.0,155.0,15.0,23,10.0,\N,R,21.0,0.0,30.0,\N,\N,22,20,1:53.957,3.0
351,2010,15,15,Singapore Grand Prix,20680.0,811.0,164.0,21,23.0,\N,R,22.0,0.0,29.0,\N,\N,19,23,1:57.962,3.0
351,2010,15,15,Singapore Grand Prix,20681.0,15.0,205.0,18,21.0,\N,R,23.0,0.0,27.0,\N,\N,20,21,1:56.386,9.0
351,2010,15,15,Singapore Grand Prix,20682.0,24.0,10.0,15,16.0,\N,R,24.0,0.0,1.0,\N,\N,\N,\N,\N,4.0
352,2010,16,22,Japanese Grand Prix,20683.0,20.0,9.0,5,1.0,1,1,1.0,25.0,53.0,1:30:27.323,5427323,51,3,1:33.653,1.0
352,2010,16,22,Japanese Grand Prix,20684.0,17.0,9.0,6,2.0,2,2,2.0,18.0,53.0,+0.905,5428228,53,1,1:33.474,1.0
352,2010,16,22,Japanese Grand Prix,20685.0,4.0,6.0,8,4.0,3,3,3.0,15.0,53.0,+2.721,5430044,53,4,1:33.823,1.0
352,2010,16,22,Japanese Grand Prix,20686.0,18.0,1.0,1,5.0,4,4,4.0,12.0,53.0,+13.522,5440845,53,2,1:33.529,1.0
